,word,CLINTON,O'MALLEY,SANDERS,Total
481,hospital,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
482,complex,0.058823529411764705,0.0,0.0,0.023809523809523808
483,bigotry,0.058823529411764705,0.0,0.0,0.023809523809523808
484,threat,0.058823529411764705,0.08823529411764706,0.03225806451612903,0.07142857142857142
485,heroin,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
486,stage,0.058823529411764705,0.11764705882352941,0.03225806451612903,0.08333333333333333
487,standing,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
488,lost,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
489,bringing,0.058823529411764705,0.0,0.0,0.023809523809523808
490,road,0.058823529411764705,0.0,0.0,0.03571428571428571
491,fix,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
492,countries,0.058823529411764705,0.0,0.12903225806451613,0.07142857142857142
493,group,0.058823529411764705,0.0,0.0,0.023809523809523808
494,single,0.058823529411764705,0.14705882352941177,0.06451612903225806,0.10714285714285714
495,accept,0.058823529411764705,0.058823529411764705,0.0,0.047619047619047616
496,fall,0.058823529411764705,0.0,0.0,0.03571428571428571
497,wants,0.058823529411764705,0.029411764705882353,0.0,0.03571428571428571
498,save,0.058823529411764705,0.0,0.0,0.023809523809523808
499,wealthy,0.058823529411764705,0.029411764705882353,0.03225806451612903,0.047619047619047616
500,havent,0.058823529411764705,0.0,0.0,0.023809523809523808
501,thousands,0.058823529411764705,0.0,0.0967741935483871,0.05952380952380952
502,adversary,0.058823529411764705,0.0,0.0,0.023809523809523808
503,finally,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
504,led,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
505,extraordinary,0.058823529411764705,0.0,0.0,0.023809523809523808
506,looked,0.058823529411764705,0.11764705882352941,0.12903225806451613,0.11904761904761904
507,ended,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
508,applaud,0.058823529411764705,0.0,0.03225806451612903,0.03571428571428571
509,instead,0.058823529411764705,0.029411764705882353,0.06451612903225806,0.05952380952380952
510,prior,0.058823529411764705,0.0,0.0,0.023809523809523808
511,parenthood,0.058823529411764705,0.0,0.0,0.023809523809523808
512,sharing,0.058823529411764705,0.0,0.0,0.023809523809523808
513,idea,0.058823529411764705,0.058823529411764705,0.22580645161290322,0.13095238095238096
514,intelligence,0.058823529411764705,0.14705882352941177,0.0,0.08333333333333333
515,middleclass,0.058823529411764705,0.0,0.06451612903225806,0.047619047619047616
516,especially,0.029411764705882353,0.08823529411764706,0.0,0.047619047619047616
517,delivering,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
518,intimidation,0.029411764705882353,0.0,0.0,0.011904761904761904
519,murders,0.029411764705882353,0.0,0.0,0.011904761904761904
520,lose,0.029411764705882353,0.0,0.0,0.011904761904761904
521,ill,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
522,ears,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
523,fans,0.029411764705882353,0.0,0.0,0.0
524,thankfully,0.029411764705882353,0.0,0.0,0.011904761904761904
525,validation,0.029411764705882353,0.0,0.0,0.011904761904761904
526,collapse,0.029411764705882353,0.0,0.0,0.011904761904761904
527,welcoming,0.029411764705882353,0.0,0.0,0.011904761904761904
528,worried,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
529,week,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
530,laconia,0.029411764705882353,0.0,0.0,0.011904761904761904
531,talent,0.029411764705882353,0.0,0.0,0.011904761904761904
532,trillion,0.029411764705882353,0.0,0.0,0.023809523809523808
533,sunniarab,0.029411764705882353,0.0,0.0,0.011904761904761904
534,promote,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
535,voting,0.029411764705882353,0.0,0.0967741935483871,0.047619047619047616
536,deprive,0.029411764705882353,0.0,0.0,0.011904761904761904
537,leave,0.029411764705882353,0.08823529411764706,0.0967741935483871,0.08333333333333333
538,word,0.029411764705882353,0.0,0.0,0.023809523809523808
539,imposing,0.029411764705882353,0.0,0.0,0.011904761904761904
540,inequities,0.029411764705882353,0.0,0.0,0.011904761904761904
541,struggle,0.029411764705882353,0.0,0.0,0.011904761904761904
542,rein,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
543,position,0.029411764705882353,0.058823529411764705,0.03225806451612903,0.047619047619047616
544,western,0.029411764705882353,0.0,0.0,0.011904761904761904
545,maliki,0.029411764705882353,0.0,0.0,0.011904761904761904
546,processed,0.029411764705882353,0.0,0.0,0.011904761904761904
547,reacting,0.029411764705882353,0.0,0.0,0.011904761904761904
548,everyone,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
549,foothold,0.029411764705882353,0.0,0.0,0.011904761904761904
550,pledge,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
551,brink,0.029411764705882353,0.0,0.0,0.011904761904761904
552,resolve,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
553,safer,0.029411764705882353,0.0,0.0,0.011904761904761904
554,crying,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
555,nutrition,0.029411764705882353,0.0,0.0,0.011904761904761904
556,opposition,0.029411764705882353,0.0,0.0,0.011904761904761904
557,lebanon,0.029411764705882353,0.0,0.0,0.011904761904761904
558,today,0.029411764705882353,0.058823529411764705,0.3548387096774194,0.16666666666666666
559,expiring,0.029411764705882353,0.0,0.0,0.011904761904761904
560,whats,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
561,agreed,0.029411764705882353,0.0,0.0,0.011904761904761904
562,round,0.029411764705882353,0.0,0.0,0.011904761904761904
563,iraqi,0.029411764705882353,0.0,0.0,0.011904761904761904
564,voices,0.029411764705882353,0.0,0.0,0.011904761904761904
565,isnt,0.029411764705882353,0.0,0.0,0.011904761904761904
566,added,0.029411764705882353,0.0,0.0,0.011904761904761904
567,increased,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
568,employer,0.029411764705882353,0.0,0.0,0.011904761904761904
569,told,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
570,rhetoric,0.029411764705882353,0.0,0.0,0.011904761904761904
571,whoever,0.029411764705882353,0.0,0.0,0.011904761904761904
572,cooperation,0.029411764705882353,0.0,0.0,0.011904761904761904
573,responding,0.029411764705882353,0.0,0.0,0.011904761904761904
574,couldnt,0.029411764705882353,0.0,0.0,0.011904761904761904
575,drop,0.029411764705882353,0.0,0.0,0.011904761904761904
576,interest,0.029411764705882353,0.0,0.0967741935483871,0.047619047619047616
577,existing,0.029411764705882353,0.0,0.0,0.011904761904761904
578,believed,0.029411764705882353,0.0,0.0,0.011904761904761904
579,react,0.029411764705882353,0.0,0.0,0.011904761904761904
580,halt,0.029411764705882353,0.0,0.0,0.011904761904761904
581,benefit,0.029411764705882353,0.0,0.03225806451612903,0.03571428571428571
582,police,0.029411764705882353,0.17647058823529413,0.16129032258064516,0.14285714285714285
583,orphans,0.029411764705882353,0.0,0.0,0.011904761904761904
584,owners,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
585,makers,0.029411764705882353,0.0,0.0,0.011904761904761904
586,heaven,0.029411764705882353,0.0,0.0,0.011904761904761904
587,bombs,0.029411764705882353,0.0,0.0,0.011904761904761904
588,belongs,0.029411764705882353,0.0,0.0,0.0
589,propagandizing,0.029411764705882353,0.0,0.0,0.011904761904761904
590,committed,0.029411764705882353,0.0,0.0,0.011904761904761904
591,alcoholism,0.029411764705882353,0.0,0.0,0.011904761904761904
592,nest,0.029411764705882353,0.0,0.0,0.011904761904761904
593,distinct,0.029411764705882353,0.0,0.0,0.011904761904761904
594,recognize,0.029411764705882353,0.0,0.0967741935483871,0.047619047619047616
595,90s,0.029411764705882353,0.0,0.0,0.011904761904761904
596,otherwise,0.029411764705882353,0.0,0.0,0.011904761904761904
597,turks,0.029411764705882353,0.0,0.0,0.011904761904761904
598,hedge,0.029411764705882353,0.0,0.0,0.011904761904761904
599,paris,0.029411764705882353,0.0,0.0,0.011904761904761904
600,entering,0.029411764705882353,0.0,0.0,0.011904761904761904
601,authority,0.029411764705882353,0.0,0.0,0.011904761904761904
602,repeat,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
603,hillaryclintoncom,0.029411764705882353,0.0,0.0,0.011904761904761904
604,legislation,0.029411764705882353,0.058823529411764705,0.06451612903225806,0.05952380952380952
605,heading,0.029411764705882353,0.0,0.0,0.011904761904761904
606,anxiety,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
607,extremists,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
608,israel,0.029411764705882353,0.0,0.0,0.011904761904761904
609,counterparts,0.029411764705882353,0.0,0.0,0.011904761904761904
610,affordability,0.029411764705882353,0.0,0.0,0.011904761904761904
611,demonize,0.029411764705882353,0.0,0.0,0.011904761904761904
612,grateful,0.029411764705882353,0.0,0.0,0.011904761904761904
613,concern,0.029411764705882353,0.0,0.0,0.023809523809523808
614,example,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
615,mosque,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
616,businesses,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
617,universities,0.029411764705882353,0.0,0.16129032258064516,0.07142857142857142
618,vacuum,0.029411764705882353,0.058823529411764705,0.0967741935483871,0.07142857142857142
619,reaching,0.029411764705882353,0.0,0.0,0.011904761904761904
620,line,0.029411764705882353,0.0,0.0967741935483871,0.05952380952380952
621,appointing,0.029411764705882353,0.0,0.0,0.011904761904761904
622,opinion,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
623,transparency,0.029411764705882353,0.0,0.0,0.011904761904761904
624,lehman,0.029411764705882353,0.0,0.0,0.011904761904761904
625,resources,0.029411764705882353,0.0,0.0,0.011904761904761904
626,sorry,0.029411764705882353,0.0,0.0,0.011904761904761904
627,guess,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
628,manufacturers,0.029411764705882353,0.0,0.0,0.011904761904761904
629,naloxone,0.029411764705882353,0.0,0.0,0.011904761904761904
630,repeal,0.029411764705882353,0.0,0.0,0.011904761904761904
631,overnight,0.029411764705882353,0.0,0.0,0.011904761904761904
632,charging,0.029411764705882353,0.0,0.0,0.011904761904761904
633,economic,0.029411764705882353,0.08823529411764706,0.12903225806451613,0.09523809523809523
634,party,0.029411764705882353,0.08823529411764706,0.0,0.047619047619047616
635,recruiting,0.029411764705882353,0.0,0.0,0.011904761904761904
636,formed,0.029411764705882353,0.0,0.0,0.011904761904761904
637,missiles,0.029411764705882353,0.0,0.0,0.011904761904761904
638,principal,0.029411764705882353,0.0,0.0,0.011904761904761904
639,hezbollah,0.029411764705882353,0.0,0.0,0.011904761904761904
640,racism,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
641,propagandist,0.029411764705882353,0.0,0.0,0.011904761904761904
642,proxy,0.029411764705882353,0.0,0.0,0.011904761904761904
643,egypt,0.029411764705882353,0.0,0.0,0.011904761904761904
644,shared,0.029411764705882353,0.0,0.0,0.011904761904761904
645,disinvesting,0.029411764705882353,0.0,0.0,0.011904761904761904
646,discriminatory,0.029411764705882353,0.0,0.0,0.011904761904761904
647,antidote,0.029411764705882353,0.0,0.0,0.011904761904761904
648,cleared,0.029411764705882353,0.0,0.0,0.011904761904761904
649,majority,0.029411764705882353,0.0,0.0967741935483871,0.047619047619047616
650,tonight,0.029411764705882353,0.11764705882352941,0.0,0.05952380952380952
651,ambition,0.029411764705882353,0.0,0.0,0.011904761904761904
652,nobody,0.029411764705882353,0.0,0.0,0.011904761904761904
653,trading,0.029411764705882353,0.0,0.0,0.011904761904761904
654,little,0.029411764705882353,0.058823529411764705,0.12903225806451613,0.08333333333333333
655,set,0.029411764705882353,0.058823529411764705,0.06451612903225806,0.05952380952380952
656,internet,0.029411764705882353,0.0,0.0,0.011904761904761904
657,ramadi,0.029411764705882353,0.0,0.0,0.011904761904761904
658,june,0.029411764705882353,0.0,0.0,0.011904761904761904
659,admit,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
660,york,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
661,outflow,0.029411764705882353,0.0,0.0,0.011904761904761904
662,proposal,0.029411764705882353,0.0,0.0967741935483871,0.05952380952380952
663,confronting,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
664,barrel,0.029411764705882353,0.0,0.0,0.011904761904761904
665,learned,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
666,responsibility,0.029411764705882353,0.0,0.0,0.011904761904761904
667,bullet,0.029411764705882353,0.0,0.0,0.011904761904761904
668,clearly,0.029411764705882353,0.0,0.0,0.011904761904761904
669,deeper,0.029411764705882353,0.0,0.0,0.011904761904761904
670,inflame,0.029411764705882353,0.0,0.0,0.011904761904761904
671,official,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
672,optimistic,0.029411764705882353,0.0,0.0,0.011904761904761904
673,baghdad,0.029411764705882353,0.0,0.0,0.011904761904761904
674,defined,0.029411764705882353,0.0,0.0,0.011904761904761904
675,wished,0.029411764705882353,0.0,0.0,0.011904761904761904
676,retrospective,0.029411764705882353,0.0,0.0,0.011904761904761904
677,improve,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
678,tried,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
679,grave,0.029411764705882353,0.0,0.0,0.011904761904761904
680,opportunity,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
681,commission,0.029411764705882353,0.0,0.0,0.011904761904761904
682,living,0.029411764705882353,0.029411764705882353,0.06451612903225806,0.047619047619047616
683,endorsement,0.029411764705882353,0.0,0.0,0.011904761904761904
684,laid,0.029411764705882353,0.0,0.0,0.011904761904761904
685,potential,0.029411764705882353,0.0,0.0,0.011904761904761904
686,anbar,0.029411764705882353,0.0,0.0,0.011904761904761904
687,va,0.029411764705882353,0.0,0.0,0.011904761904761904
688,recommendations,0.029411764705882353,0.0,0.0,0.011904761904761904
689,impact,0.029411764705882353,0.0,0.0,0.011904761904761904
690,table,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
691,signal,0.029411764705882353,0.0,0.0,0.011904761904761904
692,leverage,0.029411764705882353,0.0,0.0,0.011904761904761904
693,china,0.029411764705882353,0.0,0.0,0.011904761904761904
694,neighbor,0.029411764705882353,0.0,0.0,0.047619047619047616
695,referenced,0.029411764705882353,0.0,0.0,0.011904761904761904
696,rooms,0.029411764705882353,0.0,0.0,0.0
697,ready,0.029411764705882353,0.0,0.0,0.011904761904761904
698,tools,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
699,opensecretsorg,0.029411764705882353,0.0,0.0,0.011904761904761904
700,positive,0.029411764705882353,0.0,0.0,0.011904761904761904
701,excessive,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
702,brought,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
703,whole,0.029411764705882353,0.058823529411764705,0.16129032258064516,0.09523809523809523
704,south,0.029411764705882353,0.0,0.0,0.011904761904761904
705,policing,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
706,tribal,0.029411764705882353,0.0,0.0,0.011904761904761904
707,inciter,0.029411764705882353,0.0,0.0,0.0
708,protection,0.029411764705882353,0.0,0.0,0.011904761904761904
709,tunisia,0.029411764705882353,0.0,0.0,0.011904761904761904
710,sanctions,0.029411764705882353,0.0,0.0,0.011904761904761904
711,started,0.029411764705882353,0.029411764705882353,0.12903225806451613,0.07142857142857142
712,predecessors,0.029411764705882353,0.0,0.0,0.011904761904761904
713,involved,0.029411764705882353,0.0,0.1935483870967742,0.08333333333333333
714,obstructionists,0.029411764705882353,0.0,0.0,0.011904761904761904
715,large,0.029411764705882353,0.029411764705882353,0.0967741935483871,0.05952380952380952
716,ongoing,0.029411764705882353,0.0,0.0,0.011904761904761904
717,city,0.029411764705882353,0.17647058823529413,0.03225806451612903,0.09523809523809523
718,advertised,0.029411764705882353,0.0,0.0,0.011904761904761904
719,advice,0.029411764705882353,0.0,0.0,0.011904761904761904
720,exclusively,0.029411764705882353,0.0,0.0,0.011904761904761904
721,building,0.029411764705882353,0.0,0.0,0.011904761904761904
722,reform,0.029411764705882353,0.0,0.0967741935483871,0.047619047619047616
723,enable,0.029411764705882353,0.0,0.0,0.011904761904761904
724,relations,0.029411764705882353,0.0,0.0,0.011904761904761904
725,elected,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
726,adopted,0.029411764705882353,0.0,0.0,0.011904761904761904
727,struggling,0.029411764705882353,0.0,0.0,0.011904761904761904
728,fund,0.029411764705882353,0.0,0.0,0.011904761904761904
729,opioids,0.029411764705882353,0.0,0.0,0.0
730,biggest,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
731,row,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
732,growing,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
733,millionaires,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
734,resurgence,0.029411764705882353,0.0,0.0,0.011904761904761904
735,glad,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
736,telling,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
737,held,0.029411764705882353,0.0,0.0,0.011904761904761904
738,spring,0.029411764705882353,0.0,0.0,0.011904761904761904
739,technologymartha,0.029411764705882353,0.0,0.0,0.011904761904761904
740,percentage,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
741,recovery,0.029411764705882353,0.0,0.0,0.011904761904761904
742,debtfree,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
743,doesnt,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
744,ponzi,0.029411764705882353,0.0,0.0,0.011904761904761904
745,probably,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
746,defense,0.029411764705882353,0.0,0.0,0.011904761904761904
747,whos,0.029411764705882353,0.0,0.0,0.011904761904761904
748,showing,0.029411764705882353,0.0,0.0,0.011904761904761904
749,finance,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
750,threaten,0.029411764705882353,0.0,0.0,0.011904761904761904
751,premiums,0.029411764705882353,0.0,0.0,0.011904761904761904
752,striving,0.029411764705882353,0.0,0.0,0.011904761904761904
753,asset,0.029411764705882353,0.0,0.0,0.011904761904761904
754,adopting,0.029411764705882353,0.0,0.0,0.011904761904761904
755,defunded,0.029411764705882353,0.0,0.0,0.011904761904761904
756,stuff,0.029411764705882353,0.0,0.0,0.0
757,africa,0.029411764705882353,0.0,0.0,0.011904761904761904
758,past,0.029411764705882353,0.0,0.0,0.011904761904761904
759,roof,0.029411764705882353,0.0,0.0,0.011904761904761904
760,danger,0.029411764705882353,0.17647058823529413,0.0,0.08333333333333333
761,perhaps,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
762,social,0.029411764705882353,0.058823529411764705,0.03225806451612903,0.047619047619047616
763,top,0.029411764705882353,0.0,0.12903225806451613,0.05952380952380952
764,fivepoint,0.029411764705882353,0.0,0.0,0.011904761904761904
765,charge,0.029411764705882353,0.0,0.0,0.011904761904761904
766,gotten,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
767,administration,0.029411764705882353,0.0,0.0,0.011904761904761904
768,vast,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
769,additional,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
770,cosponsor,0.029411764705882353,0.0,0.0,0.011904761904761904
771,tasks,0.029411764705882353,0.0,0.0,0.0
772,paycheck,0.029411764705882353,0.0,0.0,0.011904761904761904
773,buy,0.029411764705882353,0.08823529411764706,0.06451612903225806,0.07142857142857142
774,lower,0.029411764705882353,0.058823529411764705,0.12903225806451613,0.08333333333333333
775,impaneled,0.029411764705882353,0.0,0.0,0.011904761904761904
776,billionaires,0.029411764705882353,0.029411764705882353,0.0,0.0
777,legitimate,0.029411764705882353,0.0,0.0,0.011904761904761904
778,despite,0.029411764705882353,0.0,0.0,0.011904761904761904
779,bluster,0.029411764705882353,0.0,0.0,0.011904761904761904
780,includes,0.029411764705882353,0.0,0.03225806451612903,0.0
781,outlined,0.029411764705882353,0.0,0.0,0.011904761904761904
782,count,0.029411764705882353,0.0,0.0,0.011904761904761904
783,receptive,0.029411764705882353,0.0,0.0,0.011904761904761904
784,appreciate,0.029411764705882353,0.0,0.0,0.011904761904761904
785,militaristic,0.029411764705882353,0.0,0.0,0.011904761904761904
786,videos,0.029411764705882353,0.08823529411764706,0.0,0.047619047619047616
787,kurds,0.029411764705882353,0.0,0.0,0.011904761904761904
788,described,0.029411764705882353,0.0,0.0,0.011904761904761904
789,flying,0.029411764705882353,0.0,0.0,0.011904761904761904
790,relatives,0.029411764705882353,0.0,0.0,0.011904761904761904
791,came,0.029411764705882353,0.058823529411764705,0.12903225806451613,0.08333333333333333
792,praised,0.029411764705882353,0.0,0.0,0.011904761904761904
793,decided,0.029411764705882353,0.0,0.0,0.011904761904761904
794,employees,0.029411764705882353,0.0,0.0,0.011904761904761904
795,refuges,0.029411764705882353,0.0,0.0,0.011904761904761904
796,brady,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
797,loophole,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
798,east,0.029411764705882353,0.0,0.16129032258064516,0.07142857142857142
799,feelings,0.029411764705882353,0.0,0.0,0.011904761904761904
800,capacities,0.029411764705882353,0.0,0.0,0.011904761904761904
801,committing,0.029411764705882353,0.0,0.0,0.011904761904761904
802,won,0.029411764705882353,0.0,0.0,0.011904761904761904
803,england,0.029411764705882353,0.0,0.0,0.011904761904761904
804,bureau,0.029411764705882353,0.0,0.0,0.011904761904761904
805,imaginingwere,0.029411764705882353,0.0,0.0,0.011904761904761904
806,bridging,0.029411764705882353,0.0,0.0,0.011904761904761904
807,tradition,0.029411764705882353,0.0,0.0,0.011904761904761904
808,given,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
809,moment,0.029411764705882353,0.029411764705882353,0.0967741935483871,0.05952380952380952
810,diligence,0.029411764705882353,0.0,0.0,0.011904761904761904
811,beyond,0.029411764705882353,0.0,0.0,0.011904761904761904
812,vets,0.029411764705882353,0.0,0.0,0.011904761904761904
813,hands,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
814,might,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
815,addressed,0.029411764705882353,0.0,0.0,0.011904761904761904
816,recruit,0.029411764705882353,0.0,0.0,0.011904761904761904
817,radical,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
818,systemic,0.029411764705882353,0.0,0.0,0.011904761904761904
819,strangers,0.029411764705882353,0.0,0.0,0.011904761904761904
820,continuing,0.029411764705882353,0.0,0.0,0.011904761904761904
821,communication,0.029411764705882353,0.0,0.0,0.011904761904761904
822,watershed,0.029411764705882353,0.0,0.0,0.011904761904761904
823,gamed,0.029411764705882353,0.0,0.0,0.011904761904761904
824,couple,0.029411764705882353,0.0,0.0,0.011904761904761904
825,consumer,0.029411764705882353,0.0,0.0,0.011904761904761904
826,proud,0.029411764705882353,0.08823529411764706,0.0,0.047619047619047616
827,civilians,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
828,quick,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
829,presence,0.029411764705882353,0.0,0.0,0.011904761904761904
830,asia,0.029411764705882353,0.0,0.0,0.011904761904761904
831,regulate,0.029411764705882353,0.0,0.0,0.011904761904761904
832,strategic,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
833,paid,0.029411764705882353,0.029411764705882353,0.06451612903225806,0.047619047619047616
834,homeland,0.029411764705882353,0.0,0.0,0.011904761904761904
835,blood,0.029411764705882353,0.0,0.0,0.011904761904761904
836,sort,0.029411764705882353,0.29411764705882354,0.0,0.13095238095238096
837,prisons,0.029411764705882353,0.0,0.0,0.011904761904761904
838,marginalized,0.029411764705882353,0.0,0.0,0.011904761904761904
839,dismantle,0.029411764705882353,0.0,0.0,0.011904761904761904
840,pick,0.029411764705882353,0.0,0.0,0.011904761904761904
841,remember,0.029411764705882353,0.0,0.0,0.011904761904761904
842,form,0.029411764705882353,0.0,0.0,0.011904761904761904
843,announcement,0.029411764705882353,0.0,0.0,0.011904761904761904
844,outrage,0.029411764705882353,0.0,0.0,0.011904761904761904
845,dictators,0.029411764705882353,0.029411764705882353,0.0,0.0
846,fragile,0.029411764705882353,0.0,0.0,0.011904761904761904
847,whether,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
848,fire,0.029411764705882353,0.0,0.0,0.011904761904761904
849,intensify,0.029411764705882353,0.0,0.0,0.011904761904761904
850,granddaughters,0.029411764705882353,0.0,0.0,0.011904761904761904
851,wasnt,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
852,exemplified,0.029411764705882353,0.0,0.0,0.011904761904761904
853,commodities,0.029411764705882353,0.0,0.0,0.011904761904761904
854,superwealthy,0.029411764705882353,0.0,0.0,0.011904761904761904
855,jihadists,0.029411764705882353,0.0,0.0,0.011904761904761904
856,worker,0.029411764705882353,0.0,0.0,0.047619047619047616
857,goal,0.029411764705882353,0.0,0.06451612903225806,0.09523809523809523
858,fairness,0.029411764705882353,0.0,0.0,0.011904761904761904
859,cautioned,0.029411764705882353,0.0,0.0,0.011904761904761904
860,sworn,0.029411764705882353,0.0,0.0,0.011904761904761904
861,feather,0.029411764705882353,0.0,0.0,0.011904761904761904
862,areas,0.029411764705882353,0.029411764705882353,0.03225806451612903,0.03571428571428571
863,hours,0.029411764705882353,0.029411764705882353,0.0,0.0
864,dinners,0.029411764705882353,0.0,0.0,0.011904761904761904
865,massacres,0.029411764705882353,0.0,0.0,0.011904761904761904
866,called,0.029411764705882353,0.0,0.0,0.011904761904761904
867,comprehensive,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
868,thoughtful,0.029411764705882353,0.0,0.0,0.011904761904761904
869,privacy,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
870,hashed,0.029411764705882353,0.0,0.0,0.011904761904761904
871,wealthiest,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
872,false,0.029411764705882353,0.0,0.0,0.011904761904761904
873,insulting,0.029411764705882353,0.0,0.0,0.011904761904761904
874,flames,0.029411764705882353,0.0,0.0,0.011904761904761904
875,clean,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
876,progress,0.029411764705882353,0.0,0.0,0.011904761904761904
877,center,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
878,assist,0.029411764705882353,0.0,0.0,0.011904761904761904
879,children,0.029411764705882353,0.0,0.06451612903225806,0.03571428571428571
880,absolute,0.029411764705882353,0.0,0.0,0.011904761904761904
881,unfortunately,0.029411764705882353,0.0,0.0,0.011904761904761904
882,totally,0.029411764705882353,0.029411764705882353,0.0,0.023809523809523808
883,often,0.029411764705882353,0.0,0.0,0.011904761904761904
884,swaps,0.029411764705882353,0.0,0.0,0.011904761904761904
885,unified,0.029411764705882353,0.0,0.0,0.011904761904761904
886,targets,0.029411764705882353,0.0,0.0,0.011904761904761904
887,capacity,0.029411764705882353,0.0,0.0,0.011904761904761904
888,success,0.029411764705882353,0.058823529411764705,0.0,0.03571428571428571
889,immediate,0.029411764705882353,0.0,0.03225806451612903,0.023809523809523808
890,without,0.029411764705882353,0.14705882352941177,0.12903225806451613,0.11904761904761904
891,occupy,0.029411764705882353,0.0,0.0,0.011904761904761904
892,charleston,0.029411764705882353,0.0,0.0,0.011904761904761904
893,linking,0.029411764705882353,0.0,0.0,0.011904761904761904
894,delighted,0.029411764705882353,0.0,0.0,0.011904761904761904
895,developments,0.029411764705882353,0.0,0.0,0.0
